node1,node2,similarity
108-24-7,1231930-59-8,0.021
108-24-7,1231930-56-5,0.047
108-24-7,1231930-55-4,0.045
108-24-7,1231930-54-3,0.049
108-24-7,1231930-53-2,0.048
108-24-7,1231930-52-1,0.049
108-24-7,1231930-51-0,0.057
108-24-7,1231930-50-9,0.047
108-24-7,1231930-49-6,0.048
108-24-7,1231930-46-3,0.014
108-24-7,1231930-35-0,0.018
108-24-7,1231930-31-6,0.06
108-24-7,1231930-16-7,0.086
108-24-7,1231930-15-6,0.021
108-24-7,1231930-14-5,0.038
108-24-7,1231930-12-3,0.086
108-24-7,1231930-09-8,0.021
108-24-7,1231930-08-7,0.03
108-24-7,1231930-07-6,0.032
108-24-7,1231930-82-7,0.031
108-24-7,1231931-00-2,0.028
108-24-7,1231930-99-6,0.027
108-24-7,1231930-97-4,0.029
108-24-7,1231930-95-2,0.039
108-24-7,1231930-94-1,0.03
108-24-7,1231930-93-0,0.029
108-24-7,1231930-92-9,0.03
108-24-7,1231930-91-8,0.051
108-24-7,1231930-90-7,0.039
108-24-7,1231930-89-4,0.04
108-24-7,1231930-88-3,0.03
108-24-7,1231930-87-2,0.031
108-24-7,1231930-86-1,0.038
108-24-7,1231930-85-0,0.041
73183-34-3,75-31-0,0.053
73183-34-3,765-30-0,0.0
73183-34-3,1003-03-8,0.0
73183-34-3,78-39-7,0.037
73183-34-3,2516-47-4,0.0
73183-34-3,5308-25-8,0.031
73183-34-3,108-36-1,0.0
73183-34-3,109384-19-2,0.023
73183-34-3,1072-97-5,0.0
73183-34-3,3934-20-1,0.0
73183-34-3,73874-95-0,0.021
73183-34-3,286961-14-6,0.148
73183-34-3,4318-42-7,0.031
73183-34-3,2927-71-1,0.0
73183-34-3,1231929-97-7,0.02
73183-34-3,21717-96-4,0.0
73183-34-3,149806-06-4,0.0
73183-34-3,20511-12-0,0.0
73183-34-3,39856-50-3,0.0
73183-34-3,159635-49-1,0.022
73183-34-3,67567-26-4,0.0
73183-34-3,42753-71-9,0.027
73183-34-3,1118-69-0,0.037
73183-34-3,51686-78-3,0.0
73183-34-3,134464-79-2,0.022
73183-34-3,779345-37-8,0.0
73183-34-3,1180132-17-5,0.02
73183-34-3,1198408-35-3,0.016
73183-34-3,1231930-42-9,0.015
73183-34-3,1231930-37-2,0.14
73183-34-3,25291-41-2,0.029
73183-34-3,29512-07-0,0.033
73183-34-3,1231930-22-5,0.014
73183-34-3,1231930-33-8,0.019
73183-34-3,1178566-52-3,0.016
73183-34-3,1231930-25-8,0.02
73183-34-3,1160923-86-3,0.016
73183-34-3,1231930-29-2,0.02
73183-34-3,61771-97-9,0.029
73183-34-3,1231930-57-6,0.02
73183-34-3,1231930-17-8,0.015
73183-34-3,1231930-34-9,0.018
73183-34-3,1231930-48-5,0.018
73183-34-3,1231930-47-4,0.015
73183-34-3,1231930-41-8,0.125
73183-34-3,1231930-38-3,0.133
73183-34-3,1231930-27-0,0.02
73183-34-3,1231930-26-9,0.0
73183-34-3,1231930-13-4,0.023
73183-34-3,1231930-78-1,0.014
73183-34-3,1231930-19-0,0.015
73183-34-3,1231930-43-0,0.014
73183-34-3,1231930-40-7,0.125
73183-34-3,1231930-36-1,0.017
73183-34-3,1231930-30-5,0.019
73183-34-3,1231930-24-7,0.014
73183-34-3,1231930-23-6,0.015
73183-34-3,1231930-18-9,0.014
73183-34-3,1231930-98-5,0.018
73183-34-3,1231930-96-3,0.01
73183-34-3,1231930-45-2,0.013
73183-34-3,1231930-44-1,0.013
73183-34-3,1231930-39-4,0.133
73183-34-3,1231930-32-7,0.018
73183-34-3,1231930-28-1,0.018
73183-34-3,1231930-21-4,0.015
73183-34-3,1231930-20-3,0.015
73183-34-3,1231930-11-2,0.019
73183-34-3,1231930-06-5,0.02
73183-34-3,1231930-05-4,0.019
73183-34-3,1231930-04-3,0.01
73183-34-3,1231930-03-2,0.019
73183-34-3,1231930-02-1,0.01
73183-34-3,1231930-01-0,0.01
73183-34-3,1231930-00-9,0.01
73183-34-3,1231929-99-9,0.02
73183-34-3,1231929-98-8,0.02
73183-34-3,1231930-76-9,0.014
73183-34-3,1231930-73-6,0.02
73183-34-3,1231930-71-4,0.019
73183-34-3,1231930-69-0,0.01
73183-34-3,1231930-67-8,0.02
73183-34-3,1231930-65-6,0.01
73183-34-3,1231930-63-4,0.02
73183-34-3,1231930-61-2,0.01
73183-34-3,1231930-59-8,0.02
73183-34-3,1231930-56-5,0.018
73183-34-3,1231930-55-4,0.017
73183-34-3,1231930-54-3,0.009
73183-34-3,1231930-53-2,0.018
73183-34-3,1231930-52-1,0.009
73183-34-3,1231930-51-0,0.018
73183-34-3,1231930-50-9,0.009
73183-34-3,1231930-49-6,0.018
73183-34-3,1231930-46-3,0.013
73183-34-3,1231930-35-0,0.017
73183-34-3,1231930-31-6,0.018
73183-34-3,1231930-16-7,0.015
73183-34-3,1231930-15-6,0.019
73183-34-3,1231930-14-5,0.017
73183-34-3,1231930-12-3,0.015
73183-34-3,1231930-09-8,0.01
73183-34-3,1231930-08-7,0.009
73183-34-3,1231930-07-6,0.01
73183-34-3,1231930-82-7,0.019
73183-34-3,1231931-00-2,0.018
73183-34-3,1231930-99-6,0.017
73183-34-3,1231930-97-4,0.009
73183-34-3,1231930-95-2,0.018
73183-34-3,1231930-94-1,0.009
73183-34-3,1231930-93-0,0.009
73183-34-3,1231930-92-9,0.019
73183-34-3,1231930-91-8,0.019
73183-34-3,1231930-90-7,0.019
73183-34-3,1231930-89-4,0.009
73183-34-3,1231930-88-3,0.009
73183-34-3,1231930-87-2,0.019
73183-34-3,1231930-86-1,0.009
73183-34-3,1231930-85-0,0.01
75-31-0,765-30-0,0.083
75-31-0,1003-03-8,0.062
75-31-0,78-39-7,0.053
75-31-0,2516-47-4,0.062
75-31-0,5308-25-8,0.042
75-31-0,108-36-1,0.0
75-31-0,109384-19-2,0.028
75-31-0,1072-97-5,0.08
75-31-0,3934-20-1,0.0
75-31-0,73874-95-0,0.026
75-31-0,286961-14-6,0.019
75-31-0,4318-42-7,0.136
75-31-0,2927-71-1,0.0
75-31-0,1231929-97-7,0.034
75-31-0,21717-96-4,0.08
75-31-0,149806-06-4,0.0
75-31-0,20511-12-0,0.08
75-31-0,39856-50-3,0.0
75-31-0,159635-49-1,0.027
75-31-0,67567-26-4,0.04
75-31-0,42753-71-9,0.071
75-31-0,1118-69-0,0.176
75-31-0,51686-78-3,0.0
75-31-0,134464-79-2,0.027
75-31-0,779345-37-8,0.0
75-31-0,1180132-17-5,0.073
75-31-0,1198408-35-3,0.057
75-31-0,1231930-42-9,0.052
75-31-0,1231930-37-2,0.056
75-31-0,25291-41-2,0.037
75-31-0,29512-07-0,0.045
75-31-0,1231930-22-5,0.016
75-31-0,1231930-33-8,0.07
75-31-0,1178566-52-3,0.056
75-31-0,1231930-25-8,0.023
75-31-0,1160923-86-3,0.018
75-31-0,1231930-29-2,0.077
75-31-0,61771-97-9,0.037
75-31-0,1231930-57-6,0.033
75-31-0,1231930-17-8,0.054
75-31-0,1231930-34-9,0.021
75-31-0,1231930-48-5,0.03
75-31-0,1231930-47-4,0.052
75-31-0,1231930-41-8,0.016
75-31-0,1231930-38-3,0.017
75-31-0,1231930-27-0,0.023
75-31-0,1231930-26-9,0.0
75-31-0,1231930-13-4,0.029
75-31-0,1231930-78-1,0.016
75-31-0,1231930-19-0,0.054
75-31-0,1231930-43-0,0.016
75-31-0,1231930-40-7,0.016
75-31-0,1231930-36-1,0.019
75-31-0,1231930-30-5,0.023
75-31-0,1231930-24-7,0.033
75-31-0,1231930-23-6,0.053
75-31-0,1231930-18-9,0.016
75-31-0,1231930-98-5,0.01
75-31-0,1231930-96-3,0.032
75-31-0,1231930-45-2,0.015
75-31-0,1231930-44-1,0.015
75-31-0,1231930-39-4,0.017
75-31-0,1231930-32-7,0.021
75-31-0,1231930-28-1,0.02
75-31-0,1231930-21-4,0.036
75-31-0,1231930-20-3,0.034
75-31-0,1231930-11-2,0.031
75-31-0,1231930-06-5,0.033
75-31-0,1231930-05-4,0.032
75-31-0,1231930-04-3,0.033
75-31-0,1231930-03-2,0.032
75-31-0,1231930-02-1,0.033
75-31-0,1231930-01-0,0.032
75-31-0,1231930-00-9,0.033
75-31-0,1231929-99-9,0.011
75-31-0,1231929-98-8,0.034
75-31-0,1231930-76-9,0.016
75-31-0,1231930-73-6,0.032
75-31-0,1231930-71-4,0.021
75-31-0,1231930-69-0,0.045
75-31-0,1231930-67-8,0.033
75-31-0,1231930-65-6,0.034
75-31-0,1231930-63-4,0.011
75-31-0,1231930-61-2,0.033
75-31-0,1231930-59-8,0.011
75-31-0,1231930-56-5,0.029
75-31-0,1231930-55-4,0.009
75-31-0,1231930-54-3,0.03
75-31-0,1231930-53-2,0.029
75-31-0,1231930-52-1,0.03
75-31-0,1231930-51-0,0.009
75-31-0,1231930-50-9,0.029
75-31-0,1231930-49-6,0.01
75-31-0,1231930-46-3,0.015
75-31-0,1231930-35-0,0.019
75-31-0,1231930-31-6,0.021
75-31-0,1231930-16-7,0.035
75-31-0,1231930-15-6,0.098
75-31-0,1231930-14-5,0.062
75-31-0,1231930-12-3,0.054
75-31-0,1231930-09-8,0.033
75-31-0,1231930-08-7,0.031
75-31-0,1231930-07-6,0.034
75-31-0,1231930-82-7,0.032
75-31-0,1231931-00-2,0.029
75-31-0,1231930-99-6,0.009
75-31-0,1231930-97-4,0.03
75-31-0,1231930-95-2,0.03
75-31-0,1231930-94-1,0.031
75-31-0,1231930-93-0,0.03
75-31-0,1231930-92-9,0.01
75-31-0,1231930-91-8,0.031
75-31-0,1231930-90-7,0.03
75-31-0,1231930-89-4,0.031
75-31-0,1231930-88-3,0.031
75-31-0,1231930-87-2,0.032
75-31-0,1231930-86-1,0.03
75-31-0,1231930-85-0,0.032
765-30-0,1003-03-8,0.636
765-30-0,78-39-7,0.0
765-30-0,2516-47-4,0.286
765-30-0,5308-25-8,0.04
765-30-0,108-36-1,0.0
765-30-0,109384-19-2,0.086
765-30-0,1072-97-5,0.037
765-30-0,3934-20-1,0.0
765-30-0,73874-95-0,0.079
765-30-0,286961-14-6,0.019
765-30-0,4318-42-7,0.04
765-30-0,2927-71-1,0.0
765-30-0,1231929-97-7,0.011
765-30-0,21717-96-4,0.037
765-30-0,149806-06-4,0.0
765-30-0,20511-12-0,0.037
765-30-0,39856-50-3,0.0
765-30-0,159635-49-1,0.026
765-30-0,67567-26-4,0.038
765-30-0,42753-71-9,0.033
765-30-0,1118-69-0,0.0
765-30-0,51686-78-3,0.0
765-30-0,134464-79-2,0.083
765-30-0,779345-37-8,0.0
765-30-0,1180132-17-5,0.047
765-30-0,1198408-35-3,0.075
765-30-0,1231930-42-9,0.0
765-30-0,1231930-37-2,0.0
765-30-0,25291-41-2,0.115
765-30-0,29512-07-0,0.143
765-30-0,1231930-22-5,0.016
765-30-0,1231930-33-8,0.0
765-30-0,1178566-52-3,0.036
765-30-0,1231930-25-8,0.023
765-30-0,1160923-86-3,0.018
765-30-0,1231930-29-2,0.0
765-30-0,61771-97-9,0.115
765-30-0,1231930-57-6,0.011
765-30-0,1231930-17-8,0.071
765-30-0,1231930-34-9,0.064
765-30-0,1231930-48-5,0.01
765-30-0,1231930-47-4,0.0
765-30-0,1231930-41-8,0.048
765-30-0,1231930-38-3,0.052
765-30-0,1231930-27-0,0.098
765-30-0,1231930-26-9,0.064
765-30-0,1231930-13-4,0.0
765-30-0,1231930-78-1,0.05
765-30-0,1231930-19-0,0.071
765-30-0,1231930-43-0,0.048
765-30-0,1231930-40-7,0.048
765-30-0,1231930-36-1,0.059
765-30-0,1231930-30-5,0.07
765-30-0,1231930-24-7,0.086
765-30-0,1231930-23-6,0.07
765-30-0,1231930-18-9,0.049
765-30-0,1231930-98-5,0.029
765-30-0,1231930-96-3,0.031
765-30-0,1231930-45-2,0.045
765-30-0,1231930-44-1,0.045
765-30-0,1231930-39-4,0.052
765-30-0,1231930-32-7,0.064
765-30-0,1231930-28-1,0.062
765-30-0,1231930-21-4,0.073
765-30-0,1231930-20-3,0.033
765-30-0,1231930-11-2,0.031
765-30-0,1231930-06-5,0.032
765-30-0,1231930-05-4,0.031
765-30-0,1231930-04-3,0.032
765-30-0,1231930-03-2,0.032
765-30-0,1231930-02-1,0.032
765-30-0,1231930-01-0,0.032
765-30-0,1231930-00-9,0.032
765-30-0,1231929-99-9,0.032
765-30-0,1231929-98-8,0.022
765-30-0,1231930-76-9,0.048
765-30-0,1231930-73-6,0.032
765-30-0,1231930-71-4,0.076
765-30-0,1231930-69-0,0.081
765-30-0,1231930-67-8,0.032
765-30-0,1231930-65-6,0.034
765-30-0,1231930-63-4,0.033
765-30-0,1231930-61-2,0.032
765-30-0,1231930-59-8,0.033
765-30-0,1231930-56-5,0.028
765-30-0,1231930-55-4,0.027
765-30-0,1231930-54-3,0.029
765-30-0,1231930-53-2,0.029
765-30-0,1231930-52-1,0.029
765-30-0,1231930-51-0,0.029
765-30-0,1231930-50-9,0.029
765-30-0,1231930-49-6,0.029
765-30-0,1231930-46-3,0.045
765-30-0,1231930-35-0,0.059
765-30-0,1231930-31-6,0.064
765-30-0,1231930-16-7,0.071
765-30-0,1231930-15-6,0.045
765-30-0,1231930-14-5,0.02
765-30-0,1231930-12-3,0.071
765-30-0,1231930-09-8,0.011
765-30-0,1231930-08-7,0.031
765-30-0,1231930-07-6,0.033
765-30-0,1231930-82-7,0.01
765-30-0,1231931-00-2,0.029
765-30-0,1231930-99-6,0.028
765-30-0,1231930-97-4,0.03
765-30-0,1231930-95-2,0.03
765-30-0,1231930-94-1,0.031
765-30-0,1231930-93-0,0.03
765-30-0,1231930-92-9,0.031
765-30-0,1231930-91-8,0.031
765-30-0,1231930-90-7,0.03
765-30-0,1231930-89-4,0.031
765-30-0,1231930-88-3,0.031
765-30-0,1231930-87-2,0.021
765-30-0,1231930-86-1,0.029
765-30-0,1231930-85-0,0.032
1003-03-8,78-39-7,0.0
1003-03-8,2516-47-4,0.222
1003-03-8,5308-25-8,0.034
1003-03-8,108-36-1,0.0
1003-03-8,109384-19-2,0.077
1003-03-8,1072-97-5,0.032
1003-03-8,3934-20-1,0.0
1003-03-8,73874-95-0,0.071
1003-03-8,286961-14-6,0.017
1003-03-8,4318-42-7,0.034
1003-03-8,2927-71-1,0.0
1003-03-8,1231929-97-7,0.01
1003-03-8,21717-96-4,0.032
1003-03-8,149806-06-4,0.0
1003-03-8,20511-12-0,0.032
1003-03-8,39856-50-3,0.0
1003-03-8,159635-49-1,0.024
1003-03-8,67567-26-4,0.033
1003-03-8,42753-71-9,0.029
1003-03-8,1118-69-0,0.042
1003-03-8,51686-78-3,0.0
1003-03-8,134464-79-2,0.075
1003-03-8,779345-37-8,0.0
1003-03-8,1180132-17-5,0.043
1003-03-8,1198408-35-3,0.07
1003-03-8,1231930-42-9,0.0
1003-03-8,1231930-37-2,0.0
1003-03-8,25291-41-2,0.179
1003-03-8,29512-07-0,0.12
1003-03-8,1231930-22-5,0.015
1003-03-8,1231930-33-8,0.0
1003-03-8,1178566-52-3,0.033
1003-03-8,1231930-25-8,0.021
1003-03-8,1160923-86-3,0.016
1003-03-8,1231930-29-2,0.022
1003-03-8,61771-97-9,0.1
1003-03-8,1231930-57-6,0.01
1003-03-8,1231930-17-8,0.067
1003-03-8,1231930-34-9,0.059
1003-03-8,1231930-48-5,0.009
1003-03-8,1231930-47-4,0.0
1003-03-8,1231930-41-8,0.078
1003-03-8,1231930-38-3,0.048
1003-03-8,1231930-27-0,0.14
1003-03-8,1231930-26-9,0.102
1003-03-8,1231930-13-4,0.0
1003-03-8,1231930-78-1,0.047
1003-03-8,1231930-19-0,0.067
1003-03-8,1231930-43-0,0.045
1003-03-8,1231930-40-7,0.045
1003-03-8,1231930-36-1,0.094
1003-03-8,1231930-30-5,0.064
1003-03-8,1231930-24-7,0.081
1003-03-8,1231930-23-6,0.066
1003-03-8,1231930-18-9,0.046
1003-03-8,1231930-98-5,0.048
1003-03-8,1231930-96-3,0.03
1003-03-8,1231930-45-2,0.042
1003-03-8,1231930-44-1,0.072
1003-03-8,1231930-39-4,0.083
1003-03-8,1231930-32-7,0.102
